																																																																																																		
																																																																																																		
																																								2																																																										
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																			2																																																															
																																																																																																		
																																																																																																		
																																	2		2					3																			2																																							
																																									2																																																									
																																			5	4	2																																																													
																																				2	3		2	2																																																										
																																	3		2	2	3	2	2	2			2																																																							
																																	2	2	3			2		3			2	3			2																																																			
																																		3	3	4	3	4		2	2	2																																																								
																																			2	3	3		2			3				2	2																																																			
																																		3			2					2																																																								
																														2				2	4	3	4	2	2			2	2																																																							
																													3	2																														2																																						
																												2	2		2																																																																			
																											2	2	2																									2																																												
																											3	2																																																																						
																																						2																		2																																										
																																																																																																		
																																									2																																																									
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																															2																																																			
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																						3																																																												
																																					4			3																																																										
																																						2	2																																																											
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																				2	2																																																													
																																				4	2																																																													
																																2	3		2		2																																																													
																																																																																																		
																																		2																																																																
																																	3																																																																	
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																	4																																																																	
																																																																																																		
																																	2	2																																																																
																																																																																																		
																																																																																																		
																																												2																																																						
																																																																																																		
																																																																																																		
																																																																																																		
																																																						2																																												
																																																							2																																											
																																																					2		5																																											
																													2																									2																																												
																																																																																																		
																														3																												2																																								
																													2	3																																																																				
																												2	2	4																																																																				
																													5	2																																																																				
																														2																																																																				
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
Max X: 35
Max Y: 57
Occurence#:7
